state,suburb,postcode,latitude,longitude
NSW,Drummoyne,2047,-33.85667,151.15111
NSW,Dry Creek,2337,-31.865,150.80111
NSW,Dry Plain,2630,-36.08167,148.93444
NSW,Dubbo,2830,-32.24833,148.60111
NSW,Dubbo South,2830,-32.265,148.61778
NSW,Duck Creek,2469,-28.61139,152.6575
NSW,Duckenfield,2321,-32.73167,151.68444
NSW,Duckmaloi,2787,-33.68167,149.96778
NSW,Dudley,2290,-32.99,151.71778
NSW,Duffys Forest,2084,-33.67333,151.19278
NSW,Dulguigan,2484,-28.27833,153.41861
NSW,Dulhunty,2830,-32.24833,148.63444
NSW,Dulwich Hill,2203,-33.90667,151.14278
NSW,Dum Dum,2484,-28.38167,153.35944
NSW,Dumaresq,2350,-30.44194,151.56583
NSW,Dumaresq Island,2430,-31.91222,152.50944
NSW,Dumbudgery,2460,-29.29556,152.52389
NSW,Dunbible,2484,-28.37444,153.39694
NSW,Dunbogan,2443,-31.64833,152.81778
NSW,Dundas,2117,-33.79833,151.03444
NSW,Dundas Valley,2117,-33.79,151.06778
NSW,Dundee,2370,-29.565,151.85111
NSW,Dundurrabin,2453,-30.19833,152.55111
NSW,Dungarubba,2480,-28.99833,153.38444
NSW,Dungay,2484,-28.27222,153.35833
NSW,Dungog,2420,-32.39833,151.7525
NSW,Dungowan,2340,-31.215,151.11778
NSW,Dunkeld,2795,-33.39833,149.48444
NSW,Dunmore,2529,-34.62333,150.82611
NSW,Dunolly,2330,-32.53167,151.16778
NSW,Dunoon,2480,-28.68167,153.31778
NSW,Duns Creek,2321,-32.615,151.65111
NSW,Dural,2330,-33.68167,151.02611
NSW,Duramana,2795,-33.29833,149.56778
NSW,Duranbah,2487,-28.30667,153.53444
NSW,Duri,2344,-31.215,150.81778
NSW,Duroby,2486,-28.24167,153.46083
NSW,Durran Durra,2622,-35.315,149.88444
NSW,Durras North,2536,-35.63167,150.30111
NSW,Durren Durren,2259,-33.18167,151.38444
NSW,Duval,2350,-30.44444,151.64444
NSW,Dyers Crossing,2429,-32.08167,152.30111
NSW,Dyraaba,2470,-28.76778,152.855
NSW,Dyrring,2330,-32.48167,151.00111
NSW,Eagle Vale,2558,-34.03167,150.80944
NSW,Eagleton,2324,-32.69833,151.75111
NSW,Earlwood,2206,-33.93167,151.12611
NSW,East Albury,2640,-36.08167,146.91778
NSW,East Ballina,2478,-28.85944,153.58722
NSW,East Bowral,2576,-34.49639,150.45917
NSW,East Branxton,2335,-32.655,151.36389
NSW,East Coraki,2471,-28.99833,153.30111
NSW,East Corrimal,2520,-34.3775,150.91167
NSW,East Gosford,2250,-33.43167,151.35111
NSW,East Gresford,2311,-32.41361,151.55639
NSW,East Hills,2213,-33.95667,150.98444
NSW,East Jindabyne,2627,-36.39833,148.70111
NSW,East Kangaloon,2576,-34.55667,150.56778
NSW,East Kempsey,2440,-31.08167,152.85111
NSW,East Killara,2071,-33.75667,151.17611
NSW,East Kurrajong,2758,-33.515,150.76778
NSW,East Lindfield,2070,-33.77056,151.19
NSW,East Lismore,2480,-28.82333,153.28444
NSW,East Lynne,2536,-35.615,150.26778
NSW,East Maitland,2323,-32.74833,151.57611
NSW,East Ryde,2113,-33.80667,151.13306
NSW,East Seaham,2324,-32.64,151.74833
NSW,East Tamworth,2340,-31.08944,150.94361
NSW,East Wagga Wagga,2650,-35.14,147.40111
NSW,East Wardell,2477,-28.965,153.46778
NSW,Eastern Creek,2766,-33.78167,150.85111
NSW,Eastgardens,2036,-33.94556,151.22528
NSW,Eastlakes,2018,-33.93167,151.20944
NSW,Eastwood,2122,-33.79,151.08444
NSW,Eatonsville,2460,-29.64833,152.81778
NSW,Ebenezer,2756,-33.53167,150.86778
NSW,Ebor,2453,-30.40111,152.35111
NSW,Eccleston,2311,-32.24833,151.48444
NSW,Edderton,2333,-32.34417,150.84556
NSW,Eden,2551,-37.065,149.90111
NSW,Eden Creek,2474,-28.58028,152.91472
NSW,Edensor Park,2176,-33.87333,150.87611
NSW,Edenville,2474,-28.6875,152.95611
NSW,Edgecliff,2027,-33.88167,151.23444
NSW,Edgeroi,2390,-30.115,149.80111
NSW,Edgeworth,2285,-32.915,151.61778
NSW,Edith,2787,-33.79833,149.91778
NSW,Edmondson Park,2174,-33.965,150.86778
NSW,Edrom,2551,-37.13694,149.95389
NSW,Edwardstown,2722,-35.115,148.08444
NSW,Eglinton,2795,-33.38167,149.53444
NSW,Eighteen Mile,2460,-29.2775,152.57778
NSW,Elands,2429,-31.63167,152.30111
NSW,Elanora Heights,2101,-33.69833,151.26778
NSW,Elderslie,2570,-34.05389,150.715
NSW,Eleebana,2282,-32.99556,151.63444
NSW,Elermore Vale,2287,-32.915,151.66778
NSW,Elizabeth Bay,2011,-33.865,151.21778
NSW,Elizabeth Beach,2428,-32.33222,152.53806
NSW,Ellalong,2325,-32.915,151.33444
NSW,Elland,2460,-29.77333,152.88444
NSW,Ellangowan,2470,-29.015,153.13444
NSW,Ellenborough,2446,-31.44833,152.46778
NSW,Ellerslie,2729,-35.265,147.93444
NSW,Ellerston,2337,-31.815,151.31778
NSW,Ellis Lane,2570,-34.015,150.68444
NSW,Elrington,2325,-32.87333,151.43444
NSW,Elsmore,2360,-29.79833,151.26778
NSW,Eltham,2480,-28.74833,153.40111
NSW,Elvina Bay,2105,-33.63167,151.26778
NSW,Emerald,2450,-30.165,153.18444
NSW,Emerald Beach,2456,-30.165,153.18444
NSW,Emerald Hill,2380,-30.88167,150.10111
NSW,Emerton,2770,-33.74833,150.80389
NSW,Emmaville,2371,-29.44833,151.60111
NSW,Empire Bay,2257,-33.49,151.35944
NSW,Empire Vale,2478,-28.915,153.51778
NSW,Emu Heights,2750,-33.73722,150.65111
NSW,Emu Plains,2750,-33.74833,150.66778
NSW,Emu Swamp,2800,-33.2975,149.15667
NSW,Enfield,2136,-33.89,151.09278
NSW,Engadine,2233,-34.065,151.01778
NSW,Englorie Park,2560,-34.08056,150.79806
NSW,Enmore,2358,-33.90667,151.17611
NSW,Environa,2620,-35.41194,149.18444
NSW,Epping,2121,-33.77333,151.08444
NSW,Equus,2830,-32.24833,148.65111
NSW,Eraring,2264,-33.065,151.51778
NSW,Erigolia,2669,-33.84833,146.35111
NSW,Erin Vale,2663,-34.67944,147.53778
NSW,Erina,2250,-33.44,151.39278
NSW,Erina Heights,2260,-33.43167,151.41778
NSW,Ermington,2115,-33.815,151.06778
NSW,Erowal Bay,2540,-35.09833,150.66167
NSW,Errowanbang,2791,-33.53167,149.05111
NSW,Erskine Park,2759,-33.78167,150.76778
NSW,Erskineville,2043,-33.90667,151.19278
NSW,Eschol Park,2558,-34.03167,150.80111
NSW,Essington,2795,-33.69833,149.68444
NSW,Estella,2650,-35.065,147.33444
NSW,Ettalong Beach,2257,-33.515,151.33444
NSW,Ettamogah,2640,-36.015,146.98444
NSW,Ettrick,2474,-28.64917,152.91417
NSW,Euberta,2650,-35.065,147.20111
NSW,Eucumbene,2628,-36.13167,148.60111
NSW,Eugowra,2806,-33.415,148.36778
NSW,Eulah Creek,2390,-30.34833,149.95111
NSW,Eunanoreenya,2650,-35.065,147.46778
NSW,Eungai Creek,2441,-30.82111,152.88417
NSW,Eungai Rail,2441,-30.8575,152.88778
NSW,Eureka,2480,-28.68167,153.43444
NSW,Eurobodalla,2545,-36.14833,149.96778
NSW,Euroka,2440,-31.08167,152.80111
NSW,Eurongilly,2663,-34.92667,147.80111
NSW,Euston,2737,-34.58167,142.73444
NSW,Evans Head,2473,-29.115,153.43444
NSW,Evans Plains,2795,-33.43167,149.50111
NSW,Eveleigh,2015,-33.895,151.19139
NSW,Eviron,2484,-28.30528,153.48278
NSW,Ewingar,2469,-29.08194,152.51528
NSW,Ewingsdale,2481,-28.63167,153.55111
NSW,Exeter,2579,-34.615,150.31778
NSW,Failford,2430,-32.08472,152.44417
NSW,Fairfield,2165,-33.865,150.95111
NSW,Fairfield East,2165,-33.87333,150.83444
NSW,Fairfield Heights,2165,-33.865,150.94278
NSW,Fairfield West,2165,-33.865,150.92611
NSW,Fairlight,2094,-33.79833,151.26778
NSW,Fairy Meadow,2519,-34.39528,150.895
NSW,Faithfull,2700,-35.015,146.65111
NSW,Falbrook,2330,-32.415,151.13444
NSW,Falconer,2365,-30.18167,151.71778
NSW,Falls Creek,2540,-34.98167,150.58444
NSW,Far Meadow,2535,-34.815,150.71778
NSW,Farley,2320,-32.72889,151.51778
NSW,Farmborough Heights,2526,-34.45611,150.81139
NSW,Farrants Hill,2484,-28.31778,153.48556
NSW,Farringdon,2622,-35.515,149.66778
NSW,Fassifern,2283,-32.98722,151.58444
NSW,Faulconbridge,2776,-33.6875,150.54389
NSW,Faulkland,2422,-32.065,151.88444
NSW,Fawcetts Plain,2474,-28.56278,153.01694
NSW,Federal,2480,-28.64833,153.45111
NSW,Fennell Bay,2283,-32.99417,151.59833
NSW,Fern Bay,2295,-32.87333,151.79278
NSW,Fern Gully,2330,-32.55667,151.20111
NSW,Fernances,2775,-33.215,151.00111
NSW,Fernbank Creek,2444,-31.42333,152.84278
NSW,Fernbrook,2453,-30.365,152.58444
NSW,Fernhill,2519,-34.38167,150.89278
NSW,Fernleigh,2479,-28.765,153.50111
NSW,Fernmount,2454,-30.47556,152.96667
NSW,Fernside,2480,-28.78167,153.16778
NSW,Fernvale,2484,-28.365,153.41889
NSW,Ferodale,2318,-32.68167,151.85111
NSW,Fiddletown,2159,-33.59833,151.05111
NSW,Fig Tree,2520,-34.44,150.85944
NSW,Figtree,2525,-34.43,150.84806
NSW,Findon Creek,2474,-28.36222,152.88028
NSW,Fine Flower,2460,-29.38167,152.66778
NSW,Fingal Bay,2315,-32.74833,152.16778
NSW,Fingal Head,2487,-28.20278,153.56667
NSW,Finley,2713,-35.63167,145.56778
NSW,Firefly,2429,-32.08167,152.25111
NSW,Fishermans Bay,2316,-32.79,152.09278
NSW,Fishermans Paradise,2539,-35.22972,150.44528
NSW,Fishermans Reach,2441,-30.865,152.98444
NSW,Fishers Hill,2421,-32.515,151.53444
NSW,Fishing Point,2283,-33.05667,151.59556
NSW,Fitzgeralds Valley,2795,-33.53167,149.40111
NSW,Five Dock,2046,-33.865,151.12611
NSW,Five Ways,2825,-32.14611,147.00417
NSW,Flat Tops,2420,-32.465,151.81778
NSW,Fletcher,2287,-32.865,151.63444
NSW,Flinders,2529,-34.58167,150.84556
NSW,Floraville,2280,-33.00944,151.66778
NSW,Forbes Creek,2621,-35.43167,149.48444
NSW,Forbes River,2446,-31.29833,152.31778
NSW,Forbesdale,2422,-32.04833,151.95111
NSW,Fordwich,2330,-32.70667,151.05944
NSW,Forest Glen,2157,-33.54833,151.01778
NSW,Forest Grove,2795,-33.37333,149.66222
NSW,Forest Hill,2651,-35.14833,147.46778
NSW,Forest Lodge,2037,-33.88167,151.18444
NSW,Forestville,2087,-33.74833,151.20111
NSW,Forresters Beach,2260,-33.40667,151.47611
NSW,Forster,2428,-30.515,151.66778
NSW,Fortis Creek,2460,-29.49361,152.87694
NSW,Fosters Valley,2795,-33.64833,149.55111
NSW,Fosterton,2420,-32.34722,151.76111
NSW,Fountaindale,2258,-33.34,151.39278
NSW,Four Corners,2716,-34.84833,145.41778
NSW,Foxground,2534,-34.715,150.76778
NSW,Frazer Park,2259,-33.18444,151.61833
NSW,Frazers Creek,2446,-31.415,152.63444
NSW,Frederickton,2440,-31.03167,152.86778
NSW,Freeburn Island,2464,-29.40667,153.33444
NSW,Freemans,2259,-33.19833,151.59278
NSW,Freemans Reach,2756,-33.55667,150.80111
NSW,Freemans Waterhole,2323,-32.98167,151.48444
NSW,Freemantle,2795,-33.27333,149.33444
NSW,Frenchs Forest,2086,-33.74833,151.20111
NSW,Frogmore,2586,-34.265,148.85111
NSW,Frogs Hollow,2550,-36.92417,149.81083
NSW,Frying Pan,2630,-30.24833,152.65111
NSW,Fullerton,2583,-34.215,149.55111
NSW,Fullerton Cove,2318,-32.84,151.83167
NSW,Furracabad,2370,-29.78167,151.66778
NSW,Gadara,2720,-35.28167,148.08444
NSW,Galong,2585,-34.59833,148.55111
NSW,Galore,2652,-34.99833,146.81778
NSW,Galston,2159,-33.65667,151.04278
NSW,Gan Gan,2315,-32.73167,152.13444
NSW,Ganbenang,2790,-33.64833,150.11778
NSW,Gangara,2453,-30.315,152.61778
NSW,Gangat,2422,-32.02333,152.08444
NSW,Ganmain,2702,-34.78167,147.05111
NSW,Garah,2405,-29.065,149.61778
NSW,Garangula,2587,-34.68167,148.28444
NSW,Garden Suburb,2289,-32.94833,151.65111
NSW,Garie,2232,-34.165,151.06778
NSW,Garland Valley,2330,-32.92611,150.74556
NSW,Garoo,2340,-31.40056,150.97917
NSW,Garthowen,2795,-30.88167,150.88444
NSW,Gateshead,2290,-32.98167,151.69278
NSW,Gearys Flat,2446,-31.19,152.56778
NSW,Geehi,2642,-36.34833,148.16778
NSW,Gelston Park,2650,-35.24556,147.34417
NSW,Gemalla,2795,-33.515,149.81778
NSW,Geneva,2474,-28.615,152.98444
NSW,Georges Creek,2440,-30.12194,151.16778
NSW,Georges Hall,2198,-33.90667,150.98444
NSW,Georges Plains,2795,-33.515,149.51778
NSW,Georgetown,2298,-32.89833,151.73444
NSW,Georgica,2480,-28.64833,153.18444
NSW,Gerogery,2642,-35.83167,147.00111
NSW,Gerringong,2534,-34.74833,150.83444
NSW,Gerroa,2534,-34.78167,150.81778
NSW,Ghinni Ghi,2474,-28.61889,152.78972
NSW,Ghinni Ghinni,2430,-31.865,152.55111
NSW,Ghoolendaadi,2380,-30.965,149.93444
NSW,Giants Creek,2328,-32.315,150.53444
NSW,Gibberagee,2469,-29.23167,153.10111
NSW,Gibraltar Range,2370,-29.56472,152.28806
NSW,Gidginbung,2666,-34.33167,147.46778
NSW,Gidley,2340,-31.015,150.85111
NSW,Gilead,2560,-34.115,150.78444
NSW,Gilgai,2360,-29.84833,151.11778
NSW,Gilletts Ridge,2462,-29.64833,153.10944
NSW,Gillieston Heights,2321,-32.765,151.53444
NSW,Gilmandyke,2795,-33.765,149.55111
NSW,Gilmore,2720,-35.33167,148.16778
NSW,Gingkin,2787,-33.89833,149.93444
NSW,Girards Hill,2480,-28.82056,153.29694
NSW,Girilambone,2831,-31.23611,146.88667
NSW,Giro,2422,-31.715,151.80944
NSW,Girral,2669,-33.69833,147.08444
NSW,Girralong,2449,-30.56944,152.65528
NSW,Girraween,2145,-33.79833,150.94278
NSW,Girvan,2425,-32.4775,152.065
NSW,Gladesville,2111,-33.83167,151.11778
NSW,Gladstone,2440,-31.03167,152.95111
NSW,Glanmire,2795,-33.415,149.70111
NSW,Glebe,2037,-33.88167,151.18444
NSW,Glebe Point,2001,-33.87472,151.18444
NSW,Glen Allen,2631,-36.69833,149.36778
NSW,Glen Alpine,2560,-34.09,150.78444
NSW,Glen Davis,2846,-33.13167,150.28444
NSW,Glen Elgin,2370,-29.565,152.15111
NSW,Glen Fergus,2630,-36.215,149.23444
NSW,Glen Innes,2370,-29.73167,151.75111
NSW,Glen Martin,2321,-32.53167,151.81778
NSW,Glen Nevis,2365,-29.92389,152.22583
NSW,Glen Oak,2320,-32.60583,151.70917
NSW,Glen Ward,2422,-31.815,151.66778
NSW,Glen William,2321,-32.515,151.80111
NSW,Glenbawn,2337,-32.04,151.06778
NSW,Glenbrook,2773,-33.765,150.62667
NSW,Glencoe,2365,-29.915,151.71778
NSW,Glendale,2285,-32.915,151.65111
NSW,Glendenning,2761,-33.74833,150.85111
NSW,Glendon,2330,-29.565,150.40111
NSW,Glendon Brook,2330,-32.52056,151.33444
NSW,Glenerin,2583,-34.49833,149.37611
NSW,Glenfield,2167,-33.965,150.89278
NSW,Glenfield Park,2650,-35.13167,147.33444
NSW,Glengarrie,2486,-28.23111,153.40139
NSW,Glenhaven,2156,-33.69833,150.99833
NSW,Gleniffer,2454,-30.38833,152.88694
NSW,Glenmore,2570,-34.05667,150.60111
NSW,Glenmore Park,2745,-33.79,150.67611
NSW,Glennies Creek,2330,-32.44833,151.10111
NSW,Glenning Valley,2261,-33.34833,151.41778
NSW,Glenorie,2157,-33.59833,151.00111
NSW,Glenreagh,2450,-30.04833,152.98444
NSW,Glenridding,2330,-32.58583,151.165
NSW,Glenrock,2337,-31.665,151.41778
NSW,Glenroy,2653,-36.04833,146.90111
NSW,Glenthorne,2430,-31.915,152.46778
NSW,Glenugie,2460,-29.78167,153.01778
NSW,Glenwood,2768,-33.73389,150.93361
NSW,Glenworth Valley,2250,-33.415,151.18444
NSW,Glossodia,2756,-33.53167,150.81778
NSW,Gloucester,2422,-31.99833,151.96778
NSW,Gloucester Tops,2422,-32.06444,151.62639
NSW,Goat Island,2477,-32.565,149.40111
NSW,Gobbagombalin,2650,-35.04,147.28444
NSW,Gocup,2720,-35.23167,148.20111
NSW,Godfreys Creek,2586,-34.14833,148.70111
NSW,Gogeldrie,2705,-34.54833,146.30111
NSW,Gol Gol,2738,-34.18167,142.21778
NSW,Golspie,2580,-34.29833,149.66778
NSW,Goobarragandra,2720,-35.38167,148.41778
NSW,Good Hope,2582,-34.915,148.80944
NSW,Goodnight,2736,-34.94833,143.33444
NSW,Goodwood Island,2469,-29.37611,153.30944
NSW,Googong,2620,-35.44083,149.22556
NSW,Goolgowi,2652,-33.965,145.70111
NSW,Goolhi,2379,-30.89833,149.75111
NSW,Goolmangar,2480,-28.64833,153.23444
NSW,Goombargana,2646,-35.79833,146.56778
NSW,Goondah,2582,-34.73167,148.73444
NSW,Goonellabah,2480,-28.815,153.31778
NSW,Goonengerry,2482,-28.615,153.43444
NSW,Goonoo Goonoo,2340,-31.29833,150.90111
NSW,Goorangoola,2330,-32.28167,151.18444
NSW,Gordon,2072,-33.74833,151.15111
NSW,Gordonville,2454,-30.39833,152.85111
NSW,Gorge Creek,2469,-28.73361,152.72
NSW,Gormans Hill,2795,-33.44833,149.58444
NSW,Gorokan,2263,-33.25667,151.51778
NSW,Gosford,2250,-33.42333,151.34139
NSW,Gosforth,2320,-32.64833,151.48444
NSW,Gostwyck,2358,-30.69861,151.60722
NSW,Goulburn,2580,-34.74833,149.73444
NSW,Gouldsville,2330,-32.565,151.09278
NSW,Gowan,2795,-33.18167,149.35111
NSW,Gowrie,2340,-31.33167,150.85111
NSW,Grabben Gullen,2583,-34.54,149.40111
NSW,Grabine,2583,-33.94833,149.01778
NSW,Gradys Creek,2474,-28.41361,152.95111
NSW,Grafton,2460,-29.68167,152.93444
NSW,Gragin,2403,-29.53194,150.81556
NSW,Grahamstown,2729,-35.24833,148.01778
NSW,Graman,2360,-29.43417,150.915
NSW,Grants Beach,2445,-31.615,152.81778
NSW,Granville,2142,-33.83167,151.03444
NSW,Grasmere,2570,-34.065,150.68444
NSW,Grassy Head,2441,-30.79833,153.00111
NSW,Gravesend,2401,-29.58167,150.33444
NSW,Grays Point,2232,-34.065,151.08444
NSW,Great Mackerel Beach,2108,-33.58167,151.30111
NSW,Great Marlow,2460,-29.65667,152.96917
NSW,Green Cape,2551,-37.20667,149.98778
NSW,Green Creek,2338,-31.78278,151.0325
NSW,Green Forest,2471,-28.98167,153.35111
NSW,Green Hills,2730,-31.065,152.80111
NSW,Green Pigeon,2474,-28.49028,153.07472
NSW,Green Point,2428,-33.465,151.35944
NSW,Green Valley,2168,-33.89833,150.86778
NSW,Greenacre,2190,-33.90667,151.05944
NSW,Greendale,2745,-33.915,150.66778
NSW,Greenfield Park,2176,-33.865,150.88444
NSW,Greengrove,2250,-33.39,151.14278
NSW,Greenhill,2440,-31.065,152.80111
NSW,Greenlands,2631,-36.515,149.41778
NSW,Greenleigh,2620,-35.36028,149.25917
NSW,Greenmantle,2583,-33.93167,149.10111
NSW,Greenwell Point,2540,-34.915,150.73444
NSW,Greenwich,2065,-33.82944,151.18611
NSW,Greenwich Park,2580,-34.58167,149.93444
NSW,Greg Greg,2642,-36.04833,148.05111
NSW,Gregadoo,2650,-35.23167,147.41778
NSW,Greigs Flat,2549,-36.965,149.86778
NSW,Grenfell,2810,-33.89833,148.15111
NSW,Gresford,2311,-32.41167,151.50333
NSW,Greta,2334,-32.68722,151.38444
NSW,Greta Main,2325,-32.89278,151.28056
NSW,Grevillia,2474,-28.44417,152.82583
NSW,Greystanes,2145,-33.815,150.93444
NSW,Griffith,2680,-34.28167,146.03444
NSW,Grogan,2666,-34.315,147.81778
NSW,Grong Grong,2652,-34.73167,146.78444
NSW,Grose Vale,2753,-33.58167,150.66778
NSW,Grose Wold,2753,-33.59833,150.68444
NSW,Grosses Plain,2627,-36.565,148.48444
NSW,Grubben,2658,-35.44833,146.96778
NSW,Guerilla Bay,2536,-35.82806,150.22056
NSW,Guildford,2161,-33.84833,150.98444
NSW,Guildford West,2161,-33.84833,150.96778
NSW,Gulf Creek,2347,-30.19833,150.70111
NSW,Gulmarrad,2463,-29.49,153.23444
NSW,Gulpa,2710,-35.69833,144.88444
NSW,Gum Flat,2360,-29.765,150.96778
NSW,Gum Scrub,2441,-31.29833,152.73444
NSW,Gumly Gumly,2652,-35.115,147.43444
NSW,Gumma,2447,-30.72139,152.965
NSW,Gunbar,2711,-34.04833,145.38444
NSW,Gundagai,2722,-35.065,148.10111
NSW,Gundamulda,2347,-30.27139,150.71611
NSW,Gundaroo,2620,-35.03167,149.28444
NSW,Gundary,2580,-34.83167,149.75111
NSW,Gunderman,2775,-33.44,151.06778
NSW,Gundy,2337,-32.015,151.00111
NSW,Gungal,2333,-32.265,150.48444
NSW,Gungarlin,2627,-36.165,148.46778
NSW,Gunnedah,2380,-30.98167,150.25111
NSW,Gunning,2581,-34.78222,149.2675
NSW,Gunningrah,2632,-36.765,149.16778
NSW,Gurley,2398,-29.73167,149.80111
NSW,Gurnang,2787,-34.04417,149.85111
NSW,Gurranang,2460,-29.465,153.00111
NSW,Gurrundah,2581,-34.66083,149.40667
NSW,Guthega,2624,-36.34833,148.40111
NSW,Guyong,2798,-33.41222,149.25889
NSW,Guyra,2365,-30.215,151.66778
NSW,Gwabegar,2356,-30.615,148.80111
NSW,Gwandalan,2259,-33.13167,151.58444
NSW,Gwynneville,2500,-34.415,150.88361
NSW,Gymea,2227,-34.03167,151.08444
NSW,Gymea Bay,2227,-34.04833,151.08444
NSW,Haberfield,2045,-33.88167,151.14278
NSW,Hacks Ferry,2441,-31.33167,152.83444
NSW,Hadley,2583,-34.14833,149.56778
NSW,Halekulani,2262,-33.21917,151.55111
NSW,Halfway Creek,2460,-29.93167,153.06778
NSW,Hallidays Point,2430,-32.065,152.53444
NSW,Halloran,2259,-33.23028,151.43917
NSW,Halls Creek,2346,-30.73167,150.90111
NSW,Hallsville,2340,-31.015,150.86778
NSW,Halton,2311,-32.29861,151.545
NSW,Hambledon Hill,2330,-32.59833,151.11778
NSW,Hamilton,2303,-32.915,151.75111
NSW,Hamilton East,2303,-32.92472,151.75389
NSW,Hamilton North,2292,-32.915,151.73583
NSW,Hamilton South,2303,-32.93028,151.75111
NSW,Hamilton Valley,2641,-36.03167,146.90111
NSW,Hamlyn Terrace,2259,-33.25444,151.47278
NSW,Hammondville,2170,-33.965,150.96778
NSW,Hampden Hall,2440,-31.07056,152.85944
NSW,Hampton,2790,-33.64833,150.05111
NSW,Hanging Rock,2340,-34.62611,150.16889
NSW,Hannam Vale,2443,-31.715,152.60111
NSW,Hanwood,2680,-34.33167,146.03444
NSW,Harbord,2096,-33.77333,151.28444
NSW,Harden,2587,-34.54833,148.36778
NSW,Hardys Bay,2257,-33.52333,151.35611
NSW,Harefield,2650,-34.965,147.51778
NSW,Hargraves,2850,-33.26222,151.56222
NSW,Harness Cask,2453,-30.265,152.55111
NSW,Harolds Cross,2622,-35.57556,149.55861
NSW,Harparary,2390,-30.53167,150.01778
NSW,Harpers Hill,2321,-32.69833,151.40944
NSW,Harrington,2427,-31.865,152.68444
NSW,Harrington Park,2567,-34.015,150.73444
NSW,Harris Park,2150,-33.82333,151.00944
NSW,Hartley,2790,-33.54833,150.18444
NSW,Hartley Vale,2790,-33.53167,150.23444
NSW,Hartwood,2710,-35.34556,145.34944
NSW,Hartys Plains,2446,-31.465,152.63444
NSW,Harwood,2465,-29.42333,153.24278
NSW,Hassall Grove,2761,-33.73167,150.83444
NSW,Hassans Walls,2790,-33.515,150.15111
NSW,Hastings Point,2489,-28.36389,153.57472
NSW,Hat Head,2440,-31.04833,153.05111
NSW,Hatfield,2715,-33.83167,143.73444
NSW,Hawkesbury Heights,2777,-33.66556,150.6425
NSW,Hawks Nest,2324,-32.67194,152.17556
NSW,Hay,2711,-34.49833,144.83444
NSW,Hay South,2711,-34.49833,144.83444
NSW,Haymarket,2000,-33.88167,151.20944
NSW,Haystack,2469,-28.66028,152.55
NSW,Haywards Bay,2530,-34.545,150.79417
NSW,Hazelbrook,2779,-33.725,150.45722
NSW,Hazelgrove,2787,-33.665,149.88444
NSW,Heathcote,2233,-34.08167,151.01778
NSW,Heatherbrae,2324,-32.78167,151.73444
NSW,Hebden,2330,-32.38167,151.05111
NSW,Hebersham,2770,-33.75111,150.98444
NSW,Heckenberg,2168,-33.915,150.90111
NSW,Heddon Greta,2321,-32.80389,151.51222
NSW,Heifer Station,2460,-29.46639,152.58472
NSW,Helensburgh,2508,-34.18889,150.98111
NSW,Henley,2111,-33.83167,151.13444
NSW,Henty,2658,-35.51667,147.03333
NSW,Hereford Hall,2622,-35.78972,149.55056
NSW,Hermitage Flat,2790,-33.48,150.14583
NSW,Hernani,2453,-30.3,152.41667
NSW,Herons Creek,2443,-31.6,152.73333
NSW,Hexham,2322,-32.83333,151.68333
NSW,Hickeys Creek,2440,-30.9,152.61667
NSW,High Range,2575,-34.36667,150.3
NSW,Higher Macdonald,2775,-33.21667,150.93333
NSW,Highfields,2289,-32.95,151.7
NSW,Hill Plain,2710,-35.65,144.88333
NSW,Hill Top,2627,-34.35,150.48333
NSW,Hilldale,2420,-32.51667,151.65
NSW,Hillgrove,2650,-30.56667,151.9
NSW,Hillsborough,2320,-32.65833,151.46667
NSW,Hillsdale,2036,-33.95,151.225
NSW,Hillston,2675,-33.48333,145.53333
NSW,Hillville,2430,-31.98333,152.35
NSW,Hillvue,2340,-31.12611,150.91389
NSW,Hinchinbrook,2168,-33.91667,150.86667
NSW,Hinton,2321,-32.71667,151.64722
NSW,Hobartville,2753,-33.6,150.73333
NSW,Hobbys Yards,2795,-33.68333,149.31667
NSW,Hogarth Range,2469,-28.90028,152.83028
NSW,Holbrook,2644,-35.71667,147.31667
NSW,Holgate,2250,-33.40833,151.40833
NSW,Hollisdale,2446,-31.4,152.55
NSW,Hollydeen,2328,-32.33333,150.61667
NSW,Holmesville,2286,-32.91667,151.56667
NSW,Holroyd,2142,-33.83139,150.99639
NSW,Holsworthy,2173,-33.96667,150.95
NSW,Holts Flat,2631,-36.63333,149.28333
NSW,Homebush,2140,-33.86667,151.09167
NSW,Homebush Bay,2127,-33.83889,151.06556
NSW,Homebush West,2140,-33.86667,151.075
NSW,Homeleigh,2474,-28.57,153.06306
NSW,Hopkins Creek,2484,-28.28889,153.23667
NSW,Horningsea Park,2171,-33.94389,150.84361
NSW,Hornsby,2077,-33.70167,151.09722
NSW,Hornsby Heights,2077,-33.665,151.09278
NSW,Horse Station Creek,2474,-28.6125,152.95778
NSW,Horseshoe Bend,2320,-32.73444,151.565
NSW,Horseshoe Creek,2474,-28.535,153.0375
NSW,Horsfield Bay,2256,-33.49194,151.30389
NSW,Horsley,2530,-34.49,150.77611
NSW,Horsley Park,2175,-33.84,150.85111
NSW,Hoskinstown,2621,-35.415,149.45111
NSW,Hovells Creek,2794,-34.04833,148.88444
NSW,Howards Grass,2480,-28.79278,153.30111
NSW,Howell,2360,-29.93167,151.03444
NSW,Howes Valley,2330,-32.84833,150.85111
NSW,Howick,2330,-32.47556,150.92528
